seqname,source,feature,start,end,id,length
10,ensembl,gene,9907952,9921133,GRMZM2G381429,13181
10,ensembl,gene,9990889,9995860,GRMZM5G851140,4971
10,ensembl,gene,10140592,10148973,GRMZM2G068710,8381
10,ensembl,gene,10198909,10200857,GRMZM2G046284,1948
10,ensembl,gene,10201845,10206275,GRMZM2G347226,4430
10,ensembl,gene,10248617,10251368,GRMZM2G475170,2751
10,ensembl,gene,10249465,10252301,GRMZM2G475197,2836
10,ensembl,gene,10284633,10290839,GRMZM2G093950,6206
10,ensembl,gene,10294382,10296488,GRMZM2G093895,2106
10,ensembl,gene,10399524,10404066,AC233898.1_FG004,4542
10,ensembl,gene,10452307,10452669,AC233898.1_FG003,362
10,ensembl,gene,10546467,10547538,GRMZM2G320023,1071
10,ensembl,gene,10557291,10558185,GRMZM2G132273,894
10,ensembl,gene,10561580,10565724,GRMZM2G132286,4144
10,ensembl,gene,10570730,10572110,GRMZM2G433484,1380
10,ensembl,gene,10587839,10592556,GRMZM2G026231,4717
10,ensembl,gene,10605078,10606033,GRMZM2G402493,955
10,ensembl,gene,10608872,10612808,GRMZM2G103740,3936
10,ensembl,gene,10619120,10622136,GRMZM2G103662,3016
10,ensembl,gene,10623559,10627575,GRMZM2G103546,4016
10,ensembl,gene,10672037,10675364,GRMZM2G319435,3327
10,ensembl,gene,10731115,10736548,GRMZM2G014397,5433
10,ensembl,gene,10791222,10808920,GRMZM2G005848,17698
10,ensembl,gene,10811717,10823442,GRMZM5G807054,11725
10,ensembl,gene,10825169,10831179,GRMZM5G803992,6010
10,ensembl,gene,10831896,10834834,GRMZM2G418432,2938
10,ensembl,gene,10887771,10892040,GRMZM5G813470,4269
10,ensembl,gene,11087001,11089279,GRMZM2G076593,2278
10,ensembl,gene,11200703,11203045,GRMZM2G433162,2342
10,ensembl,gene,11319479,11321410,GRMZM2G157168,1931
10,ensembl,gene,11404660,11404979,GRMZM2G704242,319
10,ensembl,gene,11408729,11421794,GRMZM2G392513,13065
10,ensembl,gene,11435824,11436990,GRMZM2G392512,1166
10,ensembl,gene,11606866,11611321,GRMZM2G413943,4455
10,ensembl,gene,11727115,11728957,GRMZM2G122053,1842
10,ensembl,gene,11753872,11754444,GRMZM2G036508,572
10,ensembl,gene,11754816,11761391,GRMZM2G036534,6575
10,ensembl,gene,11761888,11764456,GRMZM2G036764,2568
10,ensembl,gene,11811061,11816472,GRMZM2G059214,5411
10,ensembl,gene,11907530,11909688,GRMZM2G002542,2158
10,ensembl,gene,11920074,11921725,GRMZM2G171040,1651
10,ensembl,gene,12106912,12107697,GRMZM2G004163,785
10,ensembl,gene,12108516,12110234,GRMZM2G004060,1718
10,ensembl,gene,12171976,12174400,GRMZM2G094375,2424
10,ensembl,gene,12356731,12358281,GRMZM2G082508,1550
10,ensembl,gene,12419044,12421374,AC198721.3_FG002,2330
10,ensembl,gene,12527830,12529675,GRMZM2G102662,1845
10,ensembl,gene,12550135,12551337,GRMZM2G001194,1202
10,ensembl,gene,12552061,12553971,GRMZM2G001195,1910
10,ensembl,gene,12605881,12613563,GRMZM2G118714,7682
10,ensembl,gene,12640032,12649159,GRMZM2G432050,9127
10,ensembl,gene,12718296,12720227,GRMZM2G137407,1931
10,ensembl,gene,12749437,12759810,GRMZM2G063394,10373
10,ensembl,gene,12796346,12796579,GRMZM5G802395,233
10,ensembl,gene,12843577,12844781,GRMZM2G704283,1204
10,ensembl,gene,12849932,12850606,GRMZM2G704289,674
10,ensembl,gene,12927536,12933154,GRMZM2G015869,5618
10,ensembl,gene,13006885,13025813,GRMZM2G006493,18928
10,ensembl,gene,13027252,13029948,GRMZM2G006470,2696
10,ensembl,gene,13150180,13152258,GRMZM2G174560,2078
10,ensembl,gene,13160976,13162521,GRMZM2G174565,1545
10,ensembl,gene,13166108,13181015,GRMZM2G303655,14907
10,ensembl,gene,13188783,13191633,GRMZM2G426486,2850
10,ensembl,gene,13342553,13346845,GRMZM2G160279,4292
10,ensembl,gene,13474813,13477239,GRMZM2G035839,2426
10,ensembl,gene,13497213,13499095,GRMZM2G110381,1882
10,ensembl,gene,13503364,13507728,GRMZM5G838435,4364
10,ensembl,gene,13553374,13557804,GRMZM2G126002,4430
10,ensembl,gene,13557750,13559526,GRMZM2G125985,1776
10,ensembl,gene,13559624,13562431,GRMZM2G125931,2807
10,ensembl,gene,13590444,13593085,AC202000.4_FG006,2641
10,ensembl,gene,13613175,13616729,GRMZM2G011746,3554
10,ensembl,gene,13635682,13642911,GRMZM2G011355,7229
10,ensembl,gene,13646550,13653195,GRMZM2G011136,6645
10,ensembl,gene,13788443,13794457,GRMZM2G006042,6014
10,ensembl,gene,13838140,13839680,GRMZM2G169418,1540
10,ensembl,gene,14090024,14090467,GRMZM2G447297,443
10,ensembl,gene,14307490,14310723,GRMZM2G106622,3233
10,ensembl,gene,14449665,14451543,GRMZM2G083347,1878
10,ensembl,gene,14503205,14509245,GRMZM2G000339,6040
10,ensembl,gene,14510780,14512416,GRMZM2G000332,1636
10,ensembl,gene,14525056,14525652,GRMZM2G300995,596
10,ensembl,gene,14545993,14548529,AC198773.3_FG003,2536
10,ensembl,gene,14648064,14650932,GRMZM2G021706,2868
10,ensembl,gene,14695948,14698281,GRMZM2G418644,2333
10,ensembl,gene,14723947,14729823,GRMZM2G348992,5876
10,ensembl,gene,14731796,14734545,GRMZM2G048175,2749
10,ensembl,gene,14767640,14770295,GRMZM2G173669,2655
10,ensembl,gene,14913865,14916717,GRMZM2G027522,2852
10,ensembl,gene,14979906,14983519,GRMZM2G081541,3613
10,ensembl,gene,15009187,15012224,GRMZM2G140646,3037
10,ensembl,gene,15035904,15038278,GRMZM2G437435,2374
10,ensembl,gene,15157553,15159035,GRMZM2G380112,1482
10,ensembl,gene,15210159,15247509,GRMZM5G862959,37350
10,ensembl,gene,15399016,15402276,GRMZM2G040389,3260
10,ensembl,gene,15410717,15413276,GRMZM2G336326,2559
10,ensembl,gene,15552599,15556258,GRMZM2G088689,3659
10,ensembl,gene,15556862,15560397,GRMZM2G088974,3535
10,ensembl,gene,15719903,15720385,AC214517.2_FG002,482
10,ensembl,gene,15721331,15725740,GRMZM2G152757,4409
10,ensembl,gene,15804790,15806176,GRMZM2G399183,1386
10,ensembl,gene,15849348,15849926,GRMZM2G180693,578
10,ensembl,gene,15858170,15859770,GRMZM5G825266,1600
10,ensembl,gene,15921463,15924280,GRMZM5G831224,2817
10,ensembl,gene,16007813,16008097,GRMZM5G838054,284
10,ensembl,gene,16181483,16183001,GRMZM2G481471,1518
10,ensembl,gene,16210496,16218008,GRMZM2G181251,7512
10,ensembl,gene,16218811,16219788,GRMZM2G181258,977
10,ensembl,gene,16360161,16366109,GRMZM2G310674,5948
10,ensembl,gene,16377558,16378557,GRMZM2G009048,999
10,ensembl,gene,16492667,16509433,GRMZM2G028307,16766
10,ensembl,gene,16497792,16504406,AC210050.3_FG006,6614
10,ensembl,gene,16522572,16525775,GRMZM2G091819,3203
10,ensembl,gene,16577080,16578992,GRMZM2G091891,1912
10,ensembl,gene,16660241,16664789,GRMZM2G130127,4548
10,ensembl,gene,16933978,16935961,GRMZM2G170027,1983
10,ensembl,gene,16942458,16945634,GRMZM2G402806,3176
10,ensembl,gene,16964537,16966521,GRMZM2G012879,1984
10,ensembl,gene,16975486,16981805,GRMZM2G070226,6319
10,ensembl,gene,16995272,16997300,GRMZM2G704403,2028
10,ensembl,gene,17082065,17083842,GRMZM2G047889,1777
10,ensembl,gene,17085934,17086949,GRMZM5G856142,1015
10,ensembl,gene,17130663,17132513,GRMZM2G302883,1850
10,ensembl,gene,17169995,17175768,GRMZM2G145578,5773
10,ensembl,gene,17531852,17548417,GRMZM5G879536,16565
10,ensembl,gene,17606669,17611891,GRMZM2G009795,5222
10,ensembl,gene,17611993,17615725,GRMZM2G009448,3732
10,ensembl,gene,17680794,17684285,GRMZM2G127386,3491
10,ensembl,gene,17785901,17791457,GRMZM2G137510,5556
10,ensembl,gene,17835563,17837721,GRMZM2G439860,2158
10,ensembl,gene,17837806,17842618,GRMZM2G140737,4812
10,ensembl,gene,17890884,17892278,GRMZM2G046238,1394
10,ensembl,gene,17935356,17938617,GRMZM2G136563,3261
10,ensembl,gene,18013395,18015778,AC190630.2_FG001,2383
10,ensembl,gene,18129989,18147975,GRMZM2G082271,17986
10,ensembl,gene,18150865,18151144,GRMZM2G704428,279
10,ensembl,gene,18339080,18352768,GRMZM2G015238,13688
10,ensembl,gene,18400788,18402453,AC214139.3_FG008,1665
10,ensembl,gene,18404578,18405743,GRMZM2G319262,1165
10,ensembl,gene,18515547,18516859,GRMZM2G081140,1312
10,ensembl,gene,18664337,18675684,GRMZM2G068382,11347
10,ensembl,gene,18676121,18679398,GRMZM2G068316,3277
10,ensembl,gene,18735054,18735839,AC194103.3_FG006,785
10,ensembl,gene,18739068,18744926,AC198699.3_FG004,5858
10,ensembl,gene,18758297,18761647,GRMZM6G007923,3350
10,ensembl,gene,18865345,18869396,GRMZM2G115579,4051
10,ensembl,gene,19075536,19077433,GRMZM2G169240,1897
10,ensembl,gene,19078422,19080100,GRMZM2G169261,1678
10,ensembl,gene,19108403,19111513,AC199325.3_FG001,3110
10,ensembl,gene,19208047,19210539,AC199325.3_FG005,2492
10,ensembl,gene,19243164,19244133,GRMZM2G106177,969
10,ensembl,gene,19358413,19359208,GRMZM2G568290,795
10,ensembl,gene,19384961,19388352,AC208649.4_FG003,3391
10,ensembl,gene,19483614,19489654,GRMZM2G181227,6040
10,ensembl,gene,19523270,19525984,GRMZM2G006287,2714
10,ensembl,gene,19546424,19548798,GRMZM2G006206,2374
10,ensembl,gene,19588051,19591454,GRMZM2G005947,3403
10,ensembl,gene,19596853,19598823,AC199058.2_FG001,1970
10,ensembl,gene,19651802,19653667,GRMZM2G152143,1865
10,ensembl,gene,19854631,19862449,GRMZM2G431157,7818
10,ensembl,gene,20391694,20418386,GRMZM2G040968,26692
10,ensembl,gene,20648083,20649015,AC198382.3_FG001,932
10,ensembl,gene,20707656,20724390,GRMZM2G331368,16734
10,ensembl,gene,20983908,20992852,GRMZM2G151944,8944
10,ensembl,gene,21001008,21005491,GRMZM2G454594,4483
10,ensembl,gene,21021994,21029384,GRMZM2G141948,7390
10,ensembl,gene,21398217,21407682,GRMZM2G087531,9465
10,ensembl,gene,21559823,21561255,GRMZM2G084005,1432
10,ensembl,gene,21685482,21685979,AC198208.3_FG002,497
10,ensembl,gene,21687341,21702589,GRMZM2G059010,15248
10,ensembl,gene,21730900,21736012,GRMZM2G001500,5112
10,ensembl,gene,21763283,21764989,GRMZM2G348695,1706
10,ensembl,gene,21828432,21829618,GRMZM2G109582,1186
10,ensembl,gene,21867771,21868383,GRMZM2G064818,612
10,ensembl,gene,22033910,22034606,GRMZM2G700008,696
10,ensembl,gene,22099656,22100319,GRMZM2G404377,663
10,ensembl,gene,22133369,22140730,GRMZM2G103909,7361
10,ensembl,gene,22270075,22274479,GRMZM2G015886,4404
10,ensembl,gene,22328006,22329297,GRMZM2G075283,1291
10,ensembl,gene,22371725,22375537,GRMZM2G113815,3812
10,ensembl,gene,22451877,22454393,GRMZM2G335694,2516
10,ensembl,gene,22755649,22763535,GRMZM2G011141,7886
10,ensembl,gene,22864073,22881385,GRMZM2G304915,17312
10,ensembl,gene,22969561,22970012,GRMZM2G139183,451
10,ensembl,gene,23003405,23005716,GRMZM2G139085,2311
10,ensembl,gene,23076535,23081155,GRMZM2G058612,4620
10,ensembl,gene,23128057,23129458,GRMZM2G033822,1401
10,ensembl,gene,23181276,23182110,GRMZM2G505732,834
10,ensembl,gene,23187414,23191716,GRMZM2G338672,4302
10,ensembl,gene,23194834,23196241,GRMZM2G036407,1407
10,ensembl,gene,23194950,23195708,AC198421.3_FG003,758
10,ensembl,gene,23221425,23223906,GRMZM2G036427,2481
10,ensembl,gene,23254225,23259866,GRMZM2G013478,5641
10,ensembl,gene,23363703,23367085,GRMZM2G097820,3382
10,ensembl,gene,23397025,23400344,GRMZM5G868647,3319
10,ensembl,gene,23402160,23408607,GRMZM2G571844,6447
10,ensembl,gene,23423085,23427671,GRMZM2G149410,4586
10,ensembl,gene,23789344,23796028,GRMZM2G451231,6684
10,ensembl,gene,23812687,23816765,GRMZM2G176472,4078
10,ensembl,gene,24001329,24002089,GRMZM2G536768,760
10,ensembl,gene,24452184,24457178,GRMZM2G141848,4994
10,ensembl,gene,24455520,24455816,AC211707.4_FG003,296
10,ensembl,gene,24585958,24586890,GRMZM2G153206,932
10,ensembl,gene,24619520,24622715,GRMZM2G300969,3195
10,ensembl,gene,24657887,24661566,GRMZM2G300965,3679
10,ensembl,gene,24741298,24742621,GRMZM2G009196,1323
10,ensembl,gene,24753866,24760045,GRMZM2G311087,6179
10,ensembl,gene,24792499,24796475,GRMZM2G161212,3976
10,ensembl,gene,24959328,24964658,GRMZM2G174803,5330
10,ensembl,gene,24964759,24966139,GRMZM5G807217,1380
10,ensembl,gene,24971564,24977217,GRMZM2G174830,5653
10,ensembl,gene,25037414,25038459,GRMZM2G337706,1045
10,ensembl,gene,25042501,25043903,GRMZM2G337714,1402
10,ensembl,gene,25092702,25093310,GRMZM2G457898,608
10,ensembl,gene,25185588,25186037,GRMZM2G303536,449
10,ensembl,gene,25305994,25312590,GRMZM2G056270,6596
10,ensembl,gene,25330545,25331489,GRMZM2G121625,944
10,ensembl,gene,25524716,25539812,GRMZM5G895459,15096
10,ensembl,gene,25562470,25565564,GRMZM2G054250,3094
10,ensembl,gene,25564805,25574679,GRMZM2G054393,9874
10,ensembl,gene,25575318,25576361,GRMZM2G054564,1043
10,ensembl,gene,25618913,25619290,AC203311.3_FG005,377
10,ensembl,gene,25674791,25677448,GRMZM2G037378,2657
10,ensembl,gene,25683360,25684282,AC202091.4_FG003,922
10,ensembl,gene,25781857,25785172,GRMZM2G149580,3315
10,ensembl,gene,25785556,25788800,GRMZM2G149534,3244
10,ensembl,gene,25983459,25988271,GRMZM2G014376,4812
10,ensembl,gene,26093564,26099454,GRMZM2G050394,5890
10,ensembl,gene,26142934,26146481,GRMZM2G129457,3547
10,ensembl,gene,26312875,26314121,GRMZM2G585536,1246
10,ensembl,gene,26319787,26321033,GRMZM2G585540,1246
10,ensembl,gene,26353478,26366269,GRMZM2G130724,12791
10,ensembl,gene,26491113,26491849,GRMZM2G162972,736
10,ensembl,gene,26568850,26569970,GRMZM5G883764,1120
10,ensembl,gene,26590026,26592567,GRMZM2G099064,2541
10,ensembl,gene,26656522,26658922,GRMZM2G458581,2400
10,ensembl,gene,26670823,26673897,GRMZM2G064371,3074
10,ensembl,gene,26723579,26726277,GRMZM2G316665,2698
10,ensembl,gene,26731663,26733033,GRMZM2G316593,1370
10,ensembl,gene,26773964,26776830,GRMZM2G078508,2866
10,ensembl,gene,26992480,26996245,GRMZM2G082167,3765
10,ensembl,gene,27004698,27007076,GRMZM2G303319,2378
10,ensembl,gene,27130278,27134917,GRMZM2G171006,4639
10,ensembl,gene,27201177,27201665,AC206547.2_FG002,488
10,ensembl,gene,27274598,27281804,GRMZM2G365888,7206
10,ensembl,gene,27404809,27406862,GRMZM2G105229,2053
10,ensembl,gene,27434703,27436195,GRMZM2G027551,1492
10,ensembl,gene,27467514,27470619,GRMZM2G073860,3105
10,ensembl,gene,27493997,27497012,GRMZM2G401561,3015
10,ensembl,gene,27549938,27553439,GRMZM2G084463,3501
10,ensembl,gene,27560440,27563012,GRMZM2G466931,2572
10,ensembl,gene,27563045,27564793,GRMZM2G166686,1748
10,ensembl,gene,27655922,27658633,AC203972.3_FG001,2711
10,ensembl,gene,27722809,27723479,AC203972.3_FG003,670
10,ensembl,gene,27926297,27927051,GRMZM2G322451,754
10,ensembl,gene,27956953,27959323,GRMZM2G027298,2370
10,ensembl,gene,28054052,28054433,GRMZM5G846142,381
10,ensembl,gene,28075195,28075587,GRMZM5G842236,392
10,ensembl,gene,28396447,28402412,GRMZM2G383088,5965
10,ensembl,gene,28608735,28611473,GRMZM2G052606,2738
10,ensembl,gene,28903105,28904103,GRMZM2G700143,998
10,ensembl,gene,29229596,29231070,GRMZM2G420407,1474
10,ensembl,gene,29229644,29230844,GRMZM2G420448,1200
10,ensembl,gene,29231510,29236201,GRMZM2G120530,4691
10,ensembl,gene,29316880,29317813,GRMZM2G406108,933
10,ensembl,gene,29543777,29545889,GRMZM2G060183,2112
10,ensembl,gene,29628963,29630236,GRMZM2G102634,1273
10,ensembl,gene,29630935,29634878,GRMZM2G102683,3943
10,ensembl,gene,29654154,29657480,GRMZM2G434157,3326
10,ensembl,gene,29881928,29893617,GRMZM2G042089,11689
10,ensembl,gene,30147199,30149362,GRMZM2G132140,2163
10,ensembl,gene,30168927,30169224,GRMZM2G700178,297
10,ensembl,gene,30176218,30176515,GRMZM2G700182,297
10,ensembl,gene,30198083,30201459,GRMZM2G087655,3376
10,ensembl,gene,30201516,30205190,GRMZM2G087692,3674
10,ensembl,gene,30375954,30377357,GRMZM2G073943,1403
10,ensembl,gene,30663191,30667435,GRMZM2G174427,4244
10,ensembl,gene,30728188,30728462,GRMZM5G815171,274
10,ensembl,gene,30804112,30805162,AC203332.3_FG001,1050
10,ensembl,gene,30872196,30876367,GRMZM2G010669,4171
10,ensembl,gene,31015686,31021381,GRMZM2G117028,5695
10,ensembl,gene,31141775,31142478,GRMZM5G862276,703
10,ensembl,gene,31179784,31183116,GRMZM2G316595,3332
10,ensembl,gene,31197359,31200697,AC189796.3_FG004,3338
10,ensembl,gene,31315303,31320114,GRMZM2G115424,4811
10,ensembl,gene,31394403,31398791,AC210820.3_FG003,4388
10,ensembl,gene,31461032,31461941,GRMZM2G064008,909
10,ensembl,gene,31496409,31500369,GRMZM2G073908,3960
10,ensembl,gene,31731426,31734853,GRMZM2G124974,3427
10,ensembl,gene,31736728,31756569,GRMZM2G425986,19841
10,ensembl,gene,31954810,31955631,AC194410.3_FG002,821
10,ensembl,gene,31984460,31986129,GRMZM2G097286,1669
10,ensembl,gene,32194190,32196681,GRMZM2G403789,2491
10,ensembl,gene,32534386,32540177,GRMZM2G027431,5791
10,ensembl,gene,32833639,32836826,GRMZM5G829554,3187
10,ensembl,gene,32923522,32923993,GRMZM2G415726,471
10,ensembl,gene,33024919,33029483,GRMZM5G827286,4564
10,ensembl,gene,33357029,33360934,GRMZM2G700208,3905
10,ensembl,gene,33404395,33406074,GRMZM2G350919,1679
10,ensembl,gene,33442148,33444257,GRMZM2G480328,2109
10,ensembl,gene,33613533,33625739,GRMZM2G171518,12206
10,ensembl,gene,33751506,33758312,GRMZM2G080650,6806
10,ensembl,gene,33988610,33993088,GRMZM2G133577,4478
10,ensembl,gene,34007307,34007944,GRMZM2G133588,637
10,ensembl,gene,34240659,34246077,GRMZM2G016890,5418
10,ensembl,gene,34372919,34377432,GRMZM2G119465,4513
10,ensembl,gene,34506765,34507280,AC199703.3_FG003,515
10,ensembl,gene,34507272,34514507,GRMZM2G325643,7235
10,ensembl,gene,34733949,34737952,GRMZM2G014844,4003
10,ensembl,gene,34738561,34738854,AC188722.3_FG002,293
10,ensembl,gene,34777732,34782210,GRMZM2G153383,4478
10,ensembl,gene,34907479,34909202,GRMZM2G042461,1723
10,ensembl,gene,34921094,34923019,GRMZM2G341379,1925
10,ensembl,gene,34934947,34936354,GRMZM2G003059,1407
10,ensembl,gene,34938545,34940066,GRMZM2G003090,1521
10,ensembl,gene,35340113,35342515,AC210727.4_FG002,2402
10,ensembl,gene,35447564,35453445,GRMZM2G479834,5881
10,ensembl,gene,35591531,35598325,GRMZM2G009443,6794
10,ensembl,gene,35832476,35832843,GRMZM2G067562,367
10,ensembl,gene,35928715,35930292,GRMZM2G565911,1577
10,ensembl,gene,35954127,35955870,AC220976.4_FG004,1743
10,ensembl,gene,36031867,36056874,GRMZM2G088539,25007
10,ensembl,gene,36254235,36258217,GRMZM2G472703,3982
10,ensembl,gene,36259684,36260157,GRMZM2G173055,473
10,ensembl,gene,36388693,36389588,AC214791.2_FG002,895
10,ensembl,gene,36650649,36651698,GRMZM2G428362,1049
10,ensembl,gene,36785988,36787819,GRMZM2G049915,1831
10,ensembl,gene,36804221,36804494,GRMZM2G512575,273
10,ensembl,gene,36804977,36806236,GRMZM2G049892,1259
10,ensembl,gene,37103251,37104797,GRMZM2G035305,1546
10,ensembl,gene,37346572,37348590,GRMZM2G042995,2018
10,ensembl,gene,37421816,37428051,GRMZM2G418776,6235
10,ensembl,gene,37545840,37567320,GRMZM2G022283,21480
10,ensembl,gene,37635563,37661846,GRMZM2G095323,26283
10,ensembl,gene,37762909,37767713,GRMZM2G008247,4804
10,ensembl,gene,37913321,37913936,GRMZM2G465257,615
10,ensembl,gene,37914656,37954097,GRMZM2G088140,39441
10,ensembl,gene,38482153,38487572,GRMZM2G012176,5419
10,ensembl,gene,38530684,38542590,GRMZM2G010406,11906
10,ensembl,gene,38583070,38599059,GRMZM2G010095,15989
10,ensembl,gene,38923068,38926861,GRMZM2G173209,3793
10,ensembl,gene,39032830,39035595,GRMZM2G128648,2765
10,ensembl,gene,39081376,39083284,GRMZM2G069606,1908
10,ensembl,gene,39191730,39195480,AC194467.3_FG006,3750
10,ensembl,gene,39249721,39251581,GRMZM2G138829,1860
10,ensembl,gene,39352775,39356789,GRMZM2G012756,4014
10,ensembl,gene,39599962,39603665,GRMZM2G088487,3703
10,ensembl,gene,39759731,39761508,GRMZM2G067320,1777
10,ensembl,gene,39922729,39924376,GRMZM2G034727,1647
10,ensembl,gene,39923733,39923975,AC208855.3_FG002,242
10,ensembl,gene,39957934,39972630,GRMZM2G360615,14696
10,ensembl,gene,40191191,40193013,GRMZM2G070620,1822
10,ensembl,gene,40338142,40340243,GRMZM2G128876,2101
10,ensembl,gene,40755142,40761268,GRMZM2G427685,6126
10,ensembl,gene,40894399,40895923,GRMZM2G041055,1524
10,ensembl,gene,40948727,40953783,GRMZM2G357034,5056
10,ensembl,gene,41021400,41022320,GRMZM2G065168,920
10,ensembl,gene,41021815,41022320,GRMZM5G886835,505
10,ensembl,gene,41028453,41029372,GRMZM2G065174,919
10,ensembl,gene,41028867,41029372,GRMZM5G834605,505
10,ensembl,gene,41036618,41037347,GRMZM2G029300,729
10,ensembl,gene,41278252,41286015,GRMZM2G374801,7763
10,ensembl,gene,41334890,41335974,GRMZM2G056756,1084
10,ensembl,gene,41349547,41353106,GRMZM2G056697,3559
10,ensembl,gene,42042102,42046315,GRMZM2G122330,4213
10,ensembl,gene,42538725,42541154,AC214266.3_FG002,2429
10,ensembl,gene,42886669,42891888,GRMZM2G074818,5219
10,ensembl,gene,43277575,43278006,GRMZM2G700514,431
10,ensembl,gene,43616608,43620053,GRMZM2G427351,3445
10,ensembl,gene,43818724,43820965,GRMZM2G148078,2241
10,ensembl,gene,44129684,44130359,GRMZM2G405170,675
10,ensembl,gene,44395224,44396751,GRMZM2G155221,1527
10,ensembl,gene,44403541,44405093,GRMZM2G132625,1552
10,ensembl,gene,44459128,44460028,GRMZM2G058081,900
10,ensembl,gene,44818320,44818847,GRMZM2G474297,527
10,ensembl,gene,44911973,44914461,GRMZM5G816432,2488
10,ensembl,gene,44987348,44987755,AC208079.3_FG001,407
10,ensembl,gene,45477662,45479168,GRMZM2G025640,1506
10,ensembl,gene,45517584,45518015,AC218154.3_FG004,431
10,ensembl,gene,45710676,45712745,GRMZM2G033985,2069
10,ensembl,gene,46005662,46006214,GRMZM2G002483,552
10,ensembl,gene,46063647,46066005,GRMZM2G091774,2358
10,ensembl,gene,46274087,46275527,GRMZM2G015599,1440
10,ensembl,gene,46304749,46305468,GRMZM2G104489,719
10,ensembl,gene,46715451,46715939,AC189056.3_FG001,488
10,ensembl,gene,46751319,46751802,GRMZM2G135800,483
10,ensembl,gene,46787034,46791453,GRMZM2G371316,4419
10,ensembl,gene,46790874,46793155,GRMZM2G371345,2281
10,ensembl,gene,46959113,46972240,GRMZM2G076128,13127
10,ensembl,gene,47321000,47323227,GRMZM2G149943,2227
10,ensembl,gene,47398506,47399333,GRMZM2G140209,827
10,ensembl,gene,47464298,47465209,GRMZM2G108362,911
10,ensembl,gene,47473084,47479056,GRMZM2G016261,5972
10,ensembl,gene,47750564,47754783,GRMZM2G447071,4219
10,ensembl,gene,47756414,47760396,GRMZM2G146951,3982
10,ensembl,gene,47774763,47775726,GRMZM2G146978,963
10,ensembl,gene,47785345,47787077,GRMZM2G146981,1732
10,ensembl,gene,47824608,47826754,GRMZM2G570790,2146
10,ensembl,gene,47908662,47909592,GRMZM2G700616,930
10,ensembl,gene,47915141,47921562,GRMZM5G865036,6421
10,ensembl,gene,48358863,48361518,GRMZM2G328908,2655
10,ensembl,gene,48395381,48396735,GRMZM2G306597,1354
10,ensembl,gene,48408051,48449847,GRMZM2G009268,41796
10,ensembl,gene,48653940,48655784,GRMZM2G471362,1844
10,ensembl,gene,49052752,49070110,GRMZM2G350748,17358
10,ensembl,gene,49125412,49127783,GRMZM2G062585,2371
10,ensembl,gene,49214744,49215919,GRMZM2G439116,1175
10,ensembl,gene,49281025,49286471,GRMZM2G093451,5446
10,ensembl,gene,49511568,49512110,AC202092.2_FG003,542
10,ensembl,gene,49806773,49818049,GRMZM2G058498,11276
10,ensembl,gene,49904376,49914711,GRMZM2G102156,10335
10,ensembl,gene,49989443,49992484,GRMZM2G094352,3041
10,ensembl,gene,50109151,50109889,GRMZM2G419166,738
10,ensembl,gene,50308455,50309427,GRMZM2G069264,972
10,ensembl,gene,50310327,50315148,GRMZM2G368486,4821
10,ensembl,gene,50588819,50590827,GRMZM2G145909,2008
10,ensembl,gene,50616674,50621840,AC196714.3_FG004,5166
10,ensembl,gene,51010484,51019069,GRMZM2G137715,8585
10,ensembl,gene,51456481,51458996,GRMZM2G361718,2515
10,ensembl,gene,51460608,51469271,GRMZM2G038950,8663
